uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
atdidplcik7jmn454suqiroddnhhqlpqappbskyfeedpost3lggk7buhuk2y,bafyreig6yqnxrqgvfdajsia753g2c4v5thuktag3osre33udqaqr4suuqa,Twin Pix série assassinato Banco Central,20250123T184724594Z,0,0,0,20250123T184724760Z,juliobardinibskysocial,julinho aqui,didplcik7jmn454suqiroddnhhqlpq
atdidplcnyzxq4tuaandfr2neovvax2dappbskyfeedpost3lgc4wljfok2e,bafyreicx3ajxilptoq6lbzkuk36zplv72bfqujflqw7cwyres2ozkgqt7m,Banco Central Modelo Econômico Faria Lima Ganhar Estado Perder FakeNewsNaEconomia BemEstarSocial FuturoDoBrasil PIX DREX DREXcidadão DeMente HumTrilhãoDeJurosAnuais BrasilParaTodos brainlatamimagescomblogbancoc,20250122T003915094Z,0,16,16,20250122T003919049Z,brainlysheebskysocial,,didplcnyzxq4tuaandfr2neovvax2d
atdidplcshe7c5ct6tcwouimzmrkwnj6appbskyfeedpost3lgbt6qczic2q,bafyreidp3ehbq6ogxkytymsn26fedtfvcldrvoqrtiraqgzt4vj5m4hpjy,Cara cansativo transações financeiras agregando diversas modalidades inclusive via Pix informadas Receita Federal Desde 2020 serviço Banco Central Brasil disponibilizado público wwwgovbrsecomptbr,20250121T214451173Z,1,0,0,20250121T214455364Z,manegoldsteinbskysocial,Mané Goldstein,didplcshe7c5ct6tcwouimzmrkwnj6
atdidplc74lybagslqtms3ovdmfszncpappbskyfeedpost3lgbsum3um22x,bafyreigux5gfwrz3iauc4mscllqecgkdovmpartaru64w3ezrg6jmatztu,homem achar sou dono banco central algo assim fala comigo pra pedir dinheiro emprestado KKKKKK amigo vou fotografar evento pra precisar comer casa pedindo pix,20250121T213911208Z,0,0,1,20250121T213912261Z,doctrsongbskysocial,alex satanás 🏳️‍⚧️,didplc74lybagslqtms3ovdmfszncp
atdidplcnjjeohfku2i25tcgxudrt72uappbskyfeedpost3lg7k6r7euc2w,bafyreihxyijzr5wp7uqxvefxra43wb6ernf4w6bsyhjcuzkrt3yh3z4qmm,Bolsonaro volta mentir criação Pix Ferramenta criada analistas Banco Central começou ser desenvolvida Bolsonaro assumir presidência 2019 forte Mentira salafrário,20250120T235828953Z,0,0,1,20250120T235832156Z,rossinipoemasbskysocial,José Rossini Costa Machado,didplcnjjeohfku2i25tcgxudrt72u
atdidplcd3fp5cjkhkzo7ftqfcbwobg5appbskyfeedpost3lg4rb3x2fc2x,bafyreihzcr6ujjhyrwtddcvvnwvfdogwcjlfbuey2dhzqexdxcc6opfila,POLARIZAÇÃO MENTIROSO – Desmentindo Bolsonaro Embora lançamento Pix 510 2020 2º ano mandato Boso método pagamento projetado servidores Banco Central desde 2016 condição autarquia autônoma época Michel Temer MDB presidente,20250119T212704305Z,0,0,2,20250119T212707757Z,mirandasabskysocial,Miranda Sá,didplcd3fp5cjkhkzo7ftqfcbwobg5
atdidplc6srbpsedtw63wrj4vwaarpnyappbskyfeedpost3lg274zjrzk2s,bafyreias37qe6hy5i52fawzuurprv2thh46pksppsdall2mpha22srxrse,querer prever futuro preciso dizer protagonista semana breve substituto Drex versão virtual Real fase desenvolvimento Banco Central sido alvo discursos enganosos similares atacam Pix,20250118T205720725Z,0,0,0,20250118T205723956Z,mausellmolibskysocial,Mauricio Sellmann Oliveira,didplc6srbpsedtw63wrj4vwaarpny
atdidplcauoqsxnis4thmdleantkcvxeappbskyfeedpost3lfz7cqobk227,bafyreifhjrhaj3rimv4h7tdl6fsicfq3x4d52bx6r6tbahob7xp5szijt4,PIX criado Banco Central projetado 2016 teve principais diretrizes definidas 2018 gestão Temer,20250118T112753025Z,0,0,3,20250118T112753952Z,ceissamedbskysocial,CeissaMed 🦋 🚩🚩,didplcauoqsxnis4thmdleantkcvxe
atdidplcem6dze2eqitutfkhxj4dofdcappbskyfeedpost3lfyaxaewfs2j,bafyreigf2znq4ozmufyosfwcab2efyks7fnzh2kzmbzkez3ggx53tninuy,alinhado fakenewzismo compartilhado bolsonarada Terra Brasil Noticias então trazia notícias boas Pix começa trazendo notícia monitoramento 0401 vira Atenção Receita Federal vai fiscalizar Pix acima R 5 mil 0801 5,20250118T022416923Z,1,0,0,20250118T022447218Z,xovemnormiechailat,📎💬,didplcem6dze2eqitutfkhxj4dofdc
atdidplcubvjjrbwjzzflzk2jasopb27appbskyfeedpost3lfxrpbk3ok2y,bafyreib7cfrasctnzmwmn2qxnyq2p5wq3kekcb72hfnbcek3v4dvngov3e,Artigo Estadão q “enganoso”o q Bozo fala criado pixNa verdadequem criou pix Banco Centralno governo vampirãoe chamam assimpara dizer fake newsNão enganemEstadão Folha farinhas sacoAmbas serviço mercadoelites golpistasetc,20250117T215141238Z,1,0,1,20250117T215142348Z,esquerdaimplacavelbskysocial,ESQUERDA IMPLACÁVEL 🚩👊🏼,didplcubvjjrbwjzzflzk2jasopb27
atdidplcwc5lek7igqvsbjqvz263zomxappbskyfeedpost3lfxjzhls6s2r,bafyreih3lgnb2r56uey5lycmqew5v5k3qmzwauq346y44cami7nnqjwaka,última quarta 151 Banco Central resolveu esclarecer polêmicas novas regras Pix além soltou suposta indireta deputado Nikolas Ferreira chamandoo “vacilão fake” 😱 ivanpostoucom20250117b,20250117T193413199Z,0,0,0,20250117T193418857Z,ivanpostoucom,IVAN,didplcwc5lek7igqvsbjqvz263zomx
