uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
atdidplclt4j3v42a7o4xdhoaswcvehvappbskyfeedpost3lggch2bfok27,bafyreic2mxbwn3rgghqoifbbjhps4rgboy5r6gdbcza2itnxwgvxi3oo6y,internet empatia transfobico fudido literalmente gravou garotade menor banheiro pura transfobia voces veem tweet antigo ficam ai tadinho tava armario fivou tanto medo pai ficou assim,20250123T162835115Z,1,1,6,20250123T162840655Z,autisticdarkobskysocial,maclovin paTETA,didplclt4j3v42a7o4xdhoaswcvehv
atdidplc5xrlqsoaevk2twhthqsi4b5nappbskyfeedpost3lgfzsnzrok2e,bafyreihufbvhcvhfk2teyllcbwtaifakumtbhiivq6s2ueozf236bwfge4,Espero falar polêmica fiscalização pix explicar maneira mais didática possível assunto tão importante,20250123T135401268Z,0,0,53,20250123T135403270Z,nathfinancascombr,Nath Finanças 💰,didplc5xrlqsoaevk2twhthqsi4b5n
atdidplcbmrap76m3sje4l2ydpnlns6bappbskyfeedpost3lgeatxsd6k2t,bafyreiebuq75662x7v4fqldki344k334rnj3udtfknr5keobeagmhjif5m,buscava ampliar fiscalização Pix demais transações bancárias vídeo deputada declarou apoio presidente Luiz Inácio Lula Silva PT,20250122T205437816Z,1,1,0,20250122T205444489Z,justicaglobalbskysocial,Justiça Global,didplcbmrap76m3sje4l2ydpnlns6b
atdidplcxrfzlqmcnwgcsuogwilrmfnyappbskyfeedpost3lge3r4t2622n,bafyreihdfzbxx34vqqwfu2ula22b6b5vkqk4pfjypdulnize5pkuiiew6u,💰🚀 1174 bilhões reais transações 1821 milhões operações sistema mostra recuperação significativa revogação novas regras fiscalização Leia matéria completa jornalcontabilcombrpixatingerecordedejaneiroaposrevogacaodasregrasdefiscalizacao,20250122T192337681Z,0,0,0,20250122T192338561Z,jornalcontabilbskysocial,Jornal Contábil,didplcxrfzlqmcnwgcsuogwilrmfny
atdidplc43nddxn3kvpns6an3asrqmn3appbskyfeedpost3lgdcx3r66s2u,bafyreiexnklu3ccw3avbkyemjncvt7emk2xf5oiwogznbclao5bbfx3qlm,🇧🇷 Governo vai lançar semana campanha publicitária dizer Pix “seguro sigiloso taxas” Peça encomendada às pressas Secom durante crise envolvendo portaria ampliou fiscalização operações PIX revogada fortes críticas internet,20250122T115934349Z,4,18,208,20250122T115936452Z,eixopoliticocombr,Eixo Político,didplc43nddxn3kvpns6an3asrqmn3
atdidplcn2ikeku2tk5z47gttz77kf7nappbskyfeedpost3lgd6fxspws26,bafyreifpgihmrspuxru3gwwgvcrntwlgxyebhi52o3mx26o7zwcvxcabmm,tempos fiscalização via PIX td espécie né,20250122T103824815Z,0,0,1,20250122T103825054Z,jfkam11bskysocial,Fernando Campos,didplcn2ikeku2tk5z47gttz77kf7n
atdidplcrdywx4pfmz3bdfpmy35puy43appbskyfeedpost3lgc4w62lkc2b,bafyreiaqyw5myyvrtvsh5betykxfrcjwk3pegg2scqjoczqvfgy3lr4ssy,Vídeo Erika Hilton defendendo fiscalização Pix alcança 103 milhões views Diário Carioca wwwdiariocariocacompoliticavid,20250122T003901011Z,0,5,20,20250122T003905162Z,diariocariocacom,Diário Carioca Últimas Notícias Rio Brasil Mundo,didplcrdywx4pfmz3bdfpmy35puy43
atdidplczwxl6dnun52q3ywiao2ad3ifappbskyfeedpost3lgc32fet7by2,bafyreiasd4zgit6hxn37iowud7vlscbqq6s4amar5nhsluzflen4kb3ra4,Entidade auditores fiscais pede fiscalização Pix combater crimes httpswwwbanduolcombrnoticiasjornaldabandultimasentidadedeauditoresfiscaispedefiscalizacaodopixparacombatercrimes202501211941utmsourceflipboardutmmediumactivitypub Posted into Notícias …,20250122T000159000Z,0,1,0,20250122T000544954Z,FlipboardBRflipboardcomapbridgy,Desconhecido,didplczwxl6dnun52q3ywiao2ad3if
atdidplczl6eu4zfx6kaveahb7zaraqqappbskyfeedpost3lgby5zqka22t,bafyreieo535tbvs2ahdetv5qltstyaalfcakwnanl4gmznvn5vrtghusz4,refiro postagem Deputada Federal Erika Hilton fiscalização PIX passou 100 milhões visualizações post revogação ato — derrota governo lembra gol Oscar Alemanha,20250121T231356211Z,1,0,0,20250121T231356571Z,rodolphodalmobskysocial,Rodolpho Dalmo,didplczl6eu4zfx6kaveahb7zaraqq
atdidplc6rwrm35yen5o4lqyfcqbpx72appbskyfeedpost3lgbrup7jv22z,bafyreihiz5u5yxtio56zgeegt4awlqoyn65slisjrycigowjtsurghkgbi,Compartilhado Janja vídeo Erika Hilton defendendo fiscalização Pix atinge 100 milhões visualizações agendadopodercombrcompartilhad,20250121T212120730Z,0,0,0,20250121T212121449Z,agendadopoderbskysocial,,didplc6rwrm35yen5o4lqyfcqbpx72
