uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
at://did:plc:ssydemic347yc6m5m4hxhls3/app.bsky.feed.post/3lfvj4jb3jk2p,bafyreihi5eeoijkmswgrhuh6irgxqdl62hftzf2gdx7bwce5nmrihf25k4,"O que faz o pessoal que ganha acima de R$5.000 achar que não deve pagar imposto enquanto que quem ganha acima de R$ 3.000 (com a nova tabela) já paga? Além disso, o foco do monitoramento do PIX eram as organizações criminosas que envolvem tráfico, milícias e grandes sonegadores.",2025-01-17T00:12:42.391Z,0,0,1,2025-01-17T00:12:44.150Z,bertalima.bsky.social,β,did:plc:ssydemic347yc6m5m4hxhls3
at://did:plc:gh345jpfpbq7fjey4hyqjli6/app.bsky.feed.post/3lfveqdwg3c2b,bafyreicz57hwwi527lrcofjy2gccyjhrygomsmwkjou3fvote2lg2lpuym,"PROTEGENDO O DINHEIRO DO CRIME ORGANIZADO: a mentira (‘fake new’) de que o governo cobraria imposto sobre o PIX foi apenas uma estratégia da extrema-direita para conquistar o apoio da classe média alienada e evitar a fiscalização. E ELES CONSEGUIRAM!
3/3",2025-01-16T22:54:19.176Z,0,2,5,2025-01-16T22:54:22.652Z,klingerericeira.bsky.social,Klinger Ericeira 🇧🇷,did:plc:gh345jpfpbq7fjey4hyqjli6
at://did:plc:ucy2o4gukzhxsus25yevq4mu/app.bsky.feed.post/3lfvedsrhu22f,bafyreihe3z5rkrq55ma6yezj53bu3w3hblp6rpprbqfocno5u23vvxqjgu,"MEDIDA PROVISÓRIA Nº 1.288, DE 16 DE JANEIRO DE 2025

Art. 3º  Não incide tributo, seja imposto, taxa ou contribuição, no uso do Pix.

www.planalto.gov.br/ccivil_03/_a...",2025-01-16T22:47:18.537Z,0,0,0,2025-01-16T22:47:20.051Z,rafavirp25.bsky.social,Rafael Vieira Alves Pinto,did:plc:ucy2o4gukzhxsus25yevq4mu
at://did:plc:admgsq2ovyqqwmr3zrckpmj2/app.bsky.feed.post/3lfvdhgx7hc2w,bafyreihzg25ndrhdia4rv2fzbewbmxcgusny7mjx5gvv5sa4hnxld5ykkq,"Boa noite! Vc tem liberdade pra pensar o que quizer, querida!
O narcisismo, foi por ""Não ousa contestar.""
Não interessa, acabei de ver um vídeo dele, desmentindo o que falou, dizendo que não reverberou que haveria imposto sobre o pix.
Tenho a ver com a minha linha de pensamento, não a sua...",2025-01-16T22:31:26.615Z,2,0,0,2025-01-16T22:31:29.052Z,elisabetholiva1.bsky.social,Elisabeth Oliva ,did:plc:admgsq2ovyqqwmr3zrckpmj2
at://did:plc:csopua4xd47i6lbofedrcj4f/app.bsky.feed.post/3lfvcoj56jc23,bafyreie3d5jyyjfdspkmdvwbnuj2wyhvepmr3jq3gjormqp6laxxt73dfq,"Qual a finalidade disso? O próprio secretário da Receita Federal disse que é inconstitucional: ""Não existe cobrança por PIX, cobrança de imposto ou taxa sobre PIX. Isso não existe e jamais vai existir, porque a Constituição Federal veda a cobrança de qualquer tributo sobre movimentação financeira"".",2025-01-16T22:17:30.049Z,1,0,0,2025-01-16T22:17:32.049Z,victorlopesbr.com.br,Victor Lopes 🇧🇷,did:plc:csopua4xd47i6lbofedrcj4f
at://did:plc:ovxzoq3ibrn6ml7bcnetxggo/app.bsky.feed.post/3lfvax3qrcc2j,bafyreic4wvwymis64d5qhujvq3cacpfzxlr3fux2i5naz3gpyyfmxtgg3i,Ao invés de criticarem o #NikolasMENTIROSO as pessoas estão criticando a medida do governo que DESMENTE totalmente a mentira sobre imposto do PIX! bsky.app/profile/rita...,2025-01-16T21:46:30.517Z,0,0,1,2025-01-16T21:46:30.455Z,herbertsco.bsky.social,ANTI-DIREITA,did:plc:ovxzoq3ibrn6ml7bcnetxggo
at://did:plc:33xsf4h6trvolr6kndq6dxuz/app.bsky.feed.post/3lfv42273bs2w,bafyreicmopizpzikbwvcw7w65qea2z4kucmjwzufgzijzf6oju2pldhi5y,"Governo Lula apresenta MP que blinda Pix de taxação, e de mentiras🟢🟡🔵Pagar com Pix, ressalta a Medida Provisória, equivale a pagar em dinheiro. Ou seja, não incide tributo, imposto, taxa ou contribuição, e fica assegurado o sigilo dos usuários 
blogdoramonpaixao18.blogspot.com/2025/01/gove...",2025-01-16T20:18:40.822Z,0,1,2,2025-01-16T20:18:45.058Z,paixao18.bsky.social,Ramon Paixão,did:plc:33xsf4h6trvolr6kndq6dxuz
at://did:plc:fqdrqsytgyszkfnfq2nicoob/app.bsky.feed.post/3lfuyuhwlsc2l,bafyreihct6illve4yk6dw4yrx3x44rcdphqbqgcdlxti277eiz3dmw2iea,esse lance do Pix me lembrou aquele programa do Roda Viva em que os jornalistas perguntaram ao MALUF se as pessoas não tinham o DIREITO de não usar o cinto de segurança. faz uma semana que estamos discutindo o DIREITO de sonegar imposto.,2025-01-16T19:21:52.694Z,1,0,3,2025-01-16T19:21:57.858Z,benitekuera.bsky.social,Juliana,did:plc:fqdrqsytgyszkfnfq2nicoob
at://did:plc:ovxzoq3ibrn6ml7bcnetxggo/app.bsky.feed.post/3lfuyiukqls23,bafyreicvspybmu4umgymegip47zj5rexokuestvqci3ds7q6j2xlhtuwqu,"Não é só sobre o PIX que estão inventando BOATOS! A INTENÇÃO dos ANTI-PETISTAS é convencer o povo que o GOVERNO-LULA é ""gastador"" e precisa por imposto em tudo para arrecadar dinheiro. Temos que combater DURAMENTE todos ""comentaristas"" que dizem que o governo ""gasta demais"". #GASTADORfoiBOLSONARO",2025-01-16T19:15:23.283Z,0,0,0,2025-01-16T19:15:23.852Z,herbertsco.bsky.social,ANTI-DIREITA,did:plc:ovxzoq3ibrn6ml7bcnetxggo
at://did:plc:ovxzoq3ibrn6ml7bcnetxggo/app.bsky.feed.post/3lfuygnrm7s23,bafyreigxsobw4dx4avchtbxvo375t64mktcypykmfy62odditse2gi4qwy,"Não é só sobre o PIX que estão inventando BOATOS! A INTENÇÃO dos ANTI-PETISTAS é convencer o povo que o GOVERNO-LULA é ""gastador"" e precisa por imposto em tudo para arrecadar dinheiro. Temos que combater DURAMENTE todos ""comentaristas"" que dizem que o governo ""gasta demais"". #GASTADORfoiBOLSONARO",2025-01-16T19:14:09.060Z,0,0,5,2025-01-16T19:14:09.756Z,herbertsco.bsky.social,ANTI-DIREITA,did:plc:ovxzoq3ibrn6ml7bcnetxggo
at://did:plc:ovxzoq3ibrn6ml7bcnetxggo/app.bsky.feed.post/3lfuyfexp5s23,bafyreidwhkm3tczv6jrapntwvbpgiklpcilnxlyqe6gqezj3jwytufheei,"Não é só sobre o PIX que estão inventando BOATOS! A INTENÇÃO dos ANTI-PETISTAS é convencer o povo que o GOVERNO-LULA é ""gastador"" e precisa pôr imposto em tudo para arrecadar dinheiro. Temos que combater DURAMENTE todos ""comentaristas"" que dizem que o governo ""gasta demais"". #GASTADORfoiBOLSONARO",2025-01-16T19:13:26.267Z,0,1,7,2025-01-16T19:13:26.157Z,herbertsco.bsky.social,ANTI-DIREITA,did:plc:ovxzoq3ibrn6ml7bcnetxggo
at://did:plc:ovxzoq3ibrn6ml7bcnetxggo/app.bsky.feed.post/3lfuydfek5s23,bafyreicx5ieo44eqv4s3oh5ntw3hbksdpxibzts7b5x5haoykx3i3zesmu,"Não é só sobre o PIX que estão inventando BOATOS! A INTENÇÃO dos ANTI-PETISTAS é convencer o povo que o GOVERNO-LULA é ""gastador"" e precisa por imposto em tudo para arrecadar dinheiro. Temos que combater DURAMENTE todos ""comentaristas"" que dizem que o governo ""gasta demais"". #GASTADORfoiBOLSONARO",2025-01-16T19:12:19.580Z,0,1,4,2025-01-16T19:12:20.049Z,herbertsco.bsky.social,ANTI-DIREITA,did:plc:ovxzoq3ibrn6ml7bcnetxggo
at://did:plc:u5yzzbzw2rxnqa3tlauiooiw/app.bsky.feed.post/3lfuy74rrv52q,bafyreic7rwiv3x76a5wyeykvosjrso6qudpkfmfjoxhsnfyvofuppgbyty,"Não é nem a comunicação que precisa mudar, e a atitude. O gov tá se deixando pautar, quando na vdd é ele que tem q se impor, mas fica difícil quando eles são mt burros pra fazer o mínimo. Joga essa do pix e junto já coloca a isenção de imposto de renda. Assim dispersa o tema.",2025-01-16T19:09:56.085Z,0,0,0,2025-01-16T19:09:56.448Z,wemsn.bsky.social,Bsky.,did:plc:u5yzzbzw2rxnqa3tlauiooiw
at://did:plc:gh345jpfpbq7fjey4hyqjli6/app.bsky.feed.post/3lfuwbwagzk2h,bafyreiayhf6kulllhrta26daqftubt2swj4mnwlunjmldhhjpcqkfu6tyu,"PROTEGENDO O DINHEIRO DO CRIME ORGANIZADO: a mentira (‘fake new’) de que o governo cobraria imposto sobre o PIX foi apenas uma estratégia da extrema-direita para conquistar o apoio da classe média alienada e evitar a fiscalização. E ELES CONSEGUIRAM!
2/3",2025-01-16T18:35:42.679Z,1,3,12,2025-01-16T18:35:47.255Z,klingerericeira.bsky.social,Klinger Ericeira 🇧🇷,did:plc:gh345jpfpbq7fjey4hyqjli6
at://did:plc:gv7yyx64ck5icio3fwmzexg5/app.bsky.feed.post/3lfuvez4cyk2q,bafyreihlu3j4qrzp7mqs2hlysh7zovrcttoewxkujrqbu2mwf4w7qhuhcm,o curlinhos m4i4 fez um video defendendo o twink facho falando que ele tava certo em falar sobre o “imposto sobre o pix”,2025-01-16T18:19:32.611Z,2,0,0,2025-01-16T18:19:34.248Z,b4dracula.bsky.social,wesy viu o bmth,did:plc:gv7yyx64ck5icio3fwmzexg5
at://did:plc:pmwpjb3gdjq7mjjyw44mf2h3/app.bsky.feed.post/3lfutrjqyek24,bafyreict74m7fzhgztdrclvdexfvteseejhilyvsfepgzgjajzv6cxr76q,"MP do PIX precisa ser aprovada pelo Congresso.

Se quiserem, não aprovam, alteram texto, incluem imposto e devolvem pro Lulinha assinar (d'après taxa das blusinhas).

Mds, o governo não aprende mesmo, tá sempre procurando uma casca de banana pra se estrepar...",2025-01-16T17:50:45.234Z,0,0,0,2025-01-16T17:50:57.747Z,asdfg-qwerty.bsky.social,Sobrenome,did:plc:pmwpjb3gdjq7mjjyw44mf2h3
at://did:plc:2sz7lzabaabo52nd2p2h722t/app.bsky.feed.post/3lfusyn5yhc2p,bafyreiblkrobgqoiv33tnboubvlpmob3ierih5fmrqxegfan6nz67x32bm,"📑 Lula publica MP que impede cobrança adicional ou imposto no Pix

🪙 Medida provisória foi divulgada no Diário Oficial da União; equipara o pagamento via Pix ao dinheiro em espécie

⬇️ Leia no Poder360:
www.poder360.com.br/poder-econom...",2025-01-16T17:36:49.946Z,0,0,4,2025-01-16T17:36:54.255Z,poder360.bsky.social,Poder360,did:plc:2sz7lzabaabo52nd2p2h722t
at://did:plc:x3igj6lftl24nm7sofzcuhyq/app.bsky.feed.post/3lfurj3i7bs2t,bafyreieiawsum6vcalbnb6rkpfcrvtjsrftrdgiitbwtcuruwgo7sbt3uu,Lula atiçou rsrs. Publicou MP q impede cobrança adicional ou imposto no Pix,2025-01-16T17:10:14.348Z,1,0,2,2025-01-16T17:10:15.051Z,clavedosul.bsky.social,⭕️ Zem🚩🍉 🇵🇸,did:plc:x3igj6lftl24nm7sofzcuhyq
